StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
03773U,64000,5,163080,2.53,2.57,2.53,2.57,-0.07,2023-03-21
037740,395000,14,893870,2.21,2.35,2.19,2.33,0.19,2023-03-21
037741,438000,11,881220,1.97,2.07,1.95,2.02,0.11,2023-03-21
037742,710000,15,1334800,1.88,1.88,1.88,1.88,0.0,2023-03-21
037743,125000,11,251000,2.07,2.2,1.75,1.75,0.02,2023-03-21
037744,15000,1,11400,0.76,0.76,0.76,0.76,0.05,2023-03-21
037745,53000,5,208500,4.03,4.3,3.87,4.3,0.52,2023-03-21
037746,31000,5,40190,1.3,1.36,1.21,1.35,0.17,2023-03-21
037747,30000,3,65050,2.3,2.3,2.07,2.07,0.02,2023-03-21
037748,35000,3,53620,1.59,1.59,1.45,1.45,-0.21,2023-03-21
037749,155000,6,294550,1.93,1.95,1.88,1.95,0.21,2023-03-21
03774P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03774U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037750,405000,9,340700,0.87,0.87,0.83,0.84,0.06,2023-03-21
037751,5000,1,19100,3.82,3.82,3.82,3.82,0.53,2023-03-21
037752,5000,1,6950,1.39,1.39,1.39,1.39,0.08,2023-03-21
037753,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037754,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037755,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037756,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037757,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037758,610000,4,557000,0.96,0.96,0.88,0.9,0.06,2023-03-21
037759,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03775P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03775U,1114000,14,315100,0.3,0.3,0.28,0.28,0.03,2023-03-21
037760,52000,7,16250,0.3,0.33,0.3,0.33,0.04,2023-03-21
037761,79000,7,64940,0.81,0.84,0.76,0.76,0.0,2023-03-21
037762,92000,12,374410,3.94,4.21,3.94,4.17,0.61,2023-03-21
037763,74000,4,128220,1.83,1.83,1.67,1.67,-0.22,2023-03-21
037764,39000,3,82150,2.09,2.13,2.09,2.13,0.15,2023-03-21
037765,360000,11,457660,1.25,1.29,1.24,1.28,0.07,2023-03-21
037766,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037767,105000,10,119900,1.18,1.18,1.1,1.1,0.04,2023-03-21
037768,10000,1,8200,0.82,0.82,0.82,0.82,0.0,2023-03-21
037769,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03776P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03776U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037770,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037771,8000,3,9690,1.21,1.22,1.2,1.2,0.06,2023-03-21
037772,477000,17,359450,0.8,0.81,0.73,0.73,-0.05,2023-03-21
037773,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037774,49000,1,56350,1.15,1.15,1.15,1.15,0.01,2023-03-21
037775,12000,4,10470,0.87,0.88,0.86,0.86,-0.06,2023-03-21
037776,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037777,1000,1,550,0.55,0.55,0.55,0.55,0.03,2023-03-21
037778,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037779,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03777P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03777U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037780,132000,1,91080,0.69,0.69,0.69,0.69,0.01,2023-03-21
037781,175000,5,133900,0.77,0.77,0.73,0.73,-0.02,2023-03-21
037782,77000,6,88090,1.16,1.17,1.05,1.05,0.01,2023-03-21
037783,409000,6,331730,0.84,0.84,0.8,0.8,-0.07,2023-03-21
037784,60000,3,33600,0.56,0.56,0.56,0.56,0.01,2023-03-21
037785,24000,3,48960,2.04,2.04,2.04,2.04,0.22,2023-03-21
037786,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037787,37000,9,291450,7.1,8.1,7.1,8.05,0.0,2023-03-21
037788,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037789,38000,1,47500,1.25,1.25,1.25,1.25,-0.02,2023-03-21
03778P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03778U,2000,1,260,0.13,0.13,0.13,0.13,0.02,2023-03-21
037790,2415000,81,4469910,1.83,1.92,1.8,1.9,0.09,2023-03-21
037791,166000,10,1010850,5.9,6.1,5.7,6.1,0.65,2023-03-21
037792,229000,7,157520,0.74,0.74,0.62,0.62,-0.09,2023-03-21
037793,67000,3,58270,0.89,0.91,0.83,0.83,-0.02,2023-03-21
037794,212000,5,200510,0.91,1.03,0.91,1.03,0.08,2023-03-21
037795,8000,1,6400,0.8,0.8,0.8,0.8,-0.05,2023-03-21
037796,308000,10,284560,0.9,0.95,0.9,0.95,0.06,2023-03-21
037797,242000,2,210940,0.87,0.91,0.87,0.91,0.0,2023-03-21
037798,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037799,3000,2,1950,0.65,0.65,0.65,0.65,0.01,2023-03-21
03779P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03779U,137000,12,35450,0.25,0.27,0.25,0.26,-0.02,2023-03-21
037800,5000,1,3400,0.68,0.68,0.68,0.68,-0.01,2023-03-21
037801,216000,16,392400,1.71,1.85,1.71,1.84,0.28,2023-03-21
037802,8000,1,5040,0.63,0.63,0.63,0.63,0.0,2023-03-21
037803,78000,1,52260,0.67,0.67,0.67,0.67,0.0,2023-03-21
037804,92000,4,98840,1.04,1.1,1.03,1.1,0.06,2023-03-21
037805,118000,4,114780,0.98,0.99,0.96,0.96,-0.14,2023-03-21
037806,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037807,716000,17,281860,0.34,0.42,0.34,0.4,0.05,2023-03-21
037808,28000,1,29960,1.07,1.07,1.07,1.07,0.0,2023-03-21
037809,452000,24,745140,1.59,1.74,1.59,1.59,0.07,2023-03-21
03780P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03780U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037810,715000,38,1888910,2.53,2.79,2.53,2.58,0.36,2023-03-21
037811,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037812,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037813,74000,2,43670,0.59,0.6,0.59,0.6,0.0,2023-03-21
037814,717000,25,1147030,1.54,1.65,1.53,1.53,0.04,2023-03-21
037815,221000,7,156580,0.71,0.71,0.68,0.68,-0.05,2023-03-21
037816,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037817,454000,14,403060,0.89,0.89,0.88,0.88,-0.01,2023-03-21
037818,10000,1,10100,1.01,1.01,1.01,1.01,0.0,2023-03-21
037819,55000,4,121350,2.21,2.21,2.2,2.21,0.0,2023-03-21
03781P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03781U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037820,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037821,308000,4,724840,2.35,2.48,2.35,2.48,0.06,2023-03-21
037822,1000,1,2490,2.49,2.49,2.49,2.49,0.12,2023-03-21
037823,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037824,184000,5,372860,1.99,2.04,1.96,2.04,0.22,2023-03-21
037825,307000,16,473130,1.64,1.64,1.44,1.5,0.04,2023-03-21
037826,40000,7,96700,2.39,2.45,2.39,2.45,0.14,2023-03-21
037827,30000,4,67500,2.25,2.25,2.25,2.25,0.04,2023-03-21
037828,13000,2,7980,0.61,0.62,0.61,0.62,0.04,2023-03-21
037829,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03782P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03782U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037830,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037831,249000,5,264610,1.05,1.09,1.05,1.05,0.04,2023-03-21
037832,322000,5,390770,1.21,1.22,1.21,1.22,0.05,2023-03-21
037833,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037834,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037835,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037836,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037837,98000,2,77420,0.79,0.79,0.79,0.79,0.0,2023-03-21
037838,98000,2,111720,1.14,1.14,1.14,1.14,-0.03,2023-03-21
037839,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03783P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03783U,1000,1,1000,1.0,1.0,1.0,1.0,-0.03,2023-03-21
037840,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037841,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037842,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037843,15000,3,10640,0.7,0.71,0.7,0.71,0.03,2023-03-21
037844,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037845,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037846,297000,3,248890,0.83,0.84,0.83,0.84,0.0,2023-03-21
037847,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037848,1105000,22,1039260,0.92,0.97,0.92,0.96,0.05,2023-03-21
037849,888000,25,756300,0.81,0.89,0.78,0.78,-0.01,2023-03-21
03784P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03784U,192000,19,196390,1.02,1.04,1.01,1.02,-0.04,2023-03-21
037850,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037851,51000,1,33660,0.66,0.66,0.66,0.66,0.0,2023-03-21
037852,37000,2,26980,0.72,0.73,0.72,0.73,0.06,2023-03-21
037853,690000,27,612030,0.87,0.92,0.85,0.9,0.08,2023-03-21
037854,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037855,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037856,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037857,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037858,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037859,5000,1,6200,1.24,1.24,1.24,1.24,0.0,2023-03-21
03785P,70000,3,4100,0.06,0.06,0.05,0.05,-0.02,2023-03-21
03785U,11000,2,6960,0.63,0.66,0.63,0.66,0.02,2023-03-21
037860,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037861,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037862,13000,2,25480,1.96,1.96,1.96,1.96,-0.1,2023-03-21
037863,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037864,16000,3,28110,1.75,1.81,1.75,1.8,0.13,2023-03-21
037865,2000,2,4800,2.33,2.47,2.33,2.47,0.0,2023-03-21
037866,119000,12,306030,2.7,2.71,2.4,2.4,-0.12,2023-03-21
037867,50000,3,110400,2.3,2.3,2.17,2.19,0.08,2023-03-21
037868,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037869,738000,13,1131640,1.55,1.55,1.5,1.51,0.2,2023-03-21
03786P,1569000,18,145920,0.1,0.1,0.08,0.08,0.0,2023-03-21
03786U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037870,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037871,234000,11,230140,0.93,0.99,0.92,0.95,0.04,2023-03-21
037872,304000,8,295400,0.93,0.98,0.93,0.96,0.03,2023-03-21
037873,79000,3,90520,1.14,1.16,1.14,1.16,0.0,2023-03-21
037874,10000,1,11600,1.16,1.16,1.16,1.16,0.0,2023-03-21
037875,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037876,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037877,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037878,192000,7,161740,0.84,0.97,0.8,0.97,0.17,2023-03-21
037879,152000,2,200500,1.32,1.32,1.25,1.25,0.06,2023-03-21
03787P,10000,2,4850,0.5,0.5,0.47,0.47,0.0,2023-03-21
03787U,33000,3,16990,0.53,0.53,0.5,0.5,0.0,2023-03-21
037880,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037881,116000,10,236810,2.12,2.17,1.97,1.97,0.06,2023-03-21
037882,589000,22,1003440,1.76,1.87,1.62,1.78,0.13,2023-03-21
037883,3000,1,4020,1.34,1.34,1.34,1.34,0.0,2023-03-21
037884,348000,20,601530,1.73,1.76,1.7,1.7,0.1,2023-03-21
037885,102000,3,197680,1.92,1.94,1.92,1.94,0.06,2023-03-21
037886,5000,1,5050,1.01,1.01,1.01,1.01,-0.09,2023-03-21
037887,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037888,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037889,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03788P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03788U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037890,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037891,40000,3,32560,0.78,0.82,0.78,0.82,0.0,2023-03-21
037892,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037893,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037894,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037895,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037896,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037897,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037898,70000,4,97940,1.41,1.41,1.39,1.4,0.07,2023-03-21
037899,284000,15,587170,2.0,2.21,1.94,2.19,0.29,2023-03-21
03789P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03789U,38000,1,60800,1.6,1.6,1.6,1.6,-0.07,2023-03-21
037900,6000,1,13440,2.24,2.24,2.24,2.24,0.01,2023-03-21
037901,373000,28,620970,1.58,1.72,0.9,1.66,0.06,2023-03-21
037902,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037903,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037904,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037905,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037906,116000,4,148280,1.3,1.3,1.24,1.24,0.01,2023-03-21
037907,138000,12,246870,1.72,1.84,1.7,1.81,0.11,2023-03-21
037908,3000,1,2370,0.79,0.79,0.79,0.79,0.05,2023-03-21
037909,399000,23,578320,1.41,1.52,1.41,1.5,0.17,2023-03-21
03790P,3000,1,60,0.02,0.02,0.02,0.02,0.0,2023-03-21
03790U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037910,4111000,18,12486570,2.98,3.1,2.98,3.1,0.13,2023-03-21
037911,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037912,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037913,152000,2,206720,1.36,1.36,1.36,1.36,0.0,2023-03-21
037914,170000,2,168300,0.99,0.99,0.99,0.99,0.01,2023-03-21
037915,430000,3,361000,0.84,0.84,0.82,0.82,-0.02,2023-03-21
037916,150000,3,110570,0.7,0.75,0.7,0.75,0.11,2023-03-21
037917,90000,2,128880,1.46,1.46,1.42,1.42,0.05,2023-03-21
037918,3278000,18,4594770,1.3,1.44,1.3,1.42,0.11,2023-03-21
037919,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03791P,56000,3,560,0.01,0.01,0.01,0.01,-0.02,2023-03-21
03791U,1000,1,1730,1.73,1.73,1.73,1.73,-0.1,2023-03-21
037920,8000,1,5120,0.64,0.64,0.64,0.64,0.0,2023-03-21
037921,73000,5,68280,0.94,0.95,0.92,0.92,-0.05,2023-03-21
037922,126000,5,81300,0.63,0.65,0.63,0.65,0.0,2023-03-21
037923,96000,10,515900,5.4,5.45,5.15,5.25,0.36,2023-03-21
037924,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037925,15000,6,29490,1.93,1.99,1.93,1.99,0.21,2023-03-21
037926,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037927,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037928,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037929,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03792P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03792U,19000,4,8180,0.47,0.47,0.42,0.42,-0.09,2023-03-21
037930,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037931,13000,1,25740,1.98,1.98,1.98,1.98,0.0,2023-03-21
037932,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037933,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037934,86000,9,128520,1.49,1.54,1.43,1.43,-0.03,2023-03-21
037935,253000,15,687400,2.64,2.89,2.43,2.73,0.35,2023-03-21
037936,128000,10,522760,4.41,4.41,3.82,3.82,-0.2,2023-03-21
037937,155000,5,358170,2.4,2.4,2.26,2.26,0.14,2023-03-21
037938,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037939,257000,18,650460,2.63,2.63,2.4,2.59,0.09,2023-03-21
03793P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03793U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037940,227000,5,238100,1.04,1.05,1.04,1.05,0.06,2023-03-21
037941,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037942,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037943,150000,3,96000,0.64,0.64,0.64,0.64,-0.01,2023-03-21
037944,4000,2,7620,1.94,1.94,1.87,1.87,0.0,2023-03-21
037945,78000,3,124320,1.55,1.61,1.55,1.61,0.11,2023-03-21
037946,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037947,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037948,110000,6,164570,1.54,1.54,1.47,1.47,-0.05,2023-03-21
037949,3323000,54,67590,0.02,0.03,0.02,0.03,0.0,2023-03-21
03794P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03794U,238000,5,123760,0.52,0.52,0.52,0.52,-0.11,2023-03-21
037950,52000,1,85280,1.64,1.64,1.64,1.64,-0.01,2023-03-21
037951,5000,5,8140,1.62,1.64,1.61,1.61,0.0,2023-03-21
037952,29000,2,27550,0.95,0.95,0.95,0.95,-0.04,2023-03-21
037953,30000,3,22540,0.77,0.77,0.73,0.75,-0.1,2023-03-21
037954,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037955,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037956,78000,1,85800,1.1,1.1,1.1,1.1,0.0,2023-03-21
037957,47000,1,40420,0.86,0.86,0.86,0.86,0.03,2023-03-21
037958,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037959,622000,25,404190,0.63,0.67,0.62,0.66,0.07,2023-03-21
03795P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03795U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037960,1654000,58,1065790,0.64,0.79,0.57,0.77,0.18,2023-03-21
037961,95000,11,126160,1.3,1.34,1.3,1.33,0.07,2023-03-21
037962,20000,2,33000,1.63,1.67,1.63,1.67,0.07,2023-03-21
037963,104000,6,88450,0.85,0.88,0.8,0.8,0.0,2023-03-21
037964,156000,3,169810,1.08,1.09,1.08,1.09,-0.02,2023-03-21
037965,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037966,354000,11,406580,1.12,1.19,1.12,1.15,0.05,2023-03-21
037967,1000,1,600,0.6,0.6,0.6,0.6,0.09,2023-03-21
037968,283000,10,321480,1.11,1.18,1.11,1.12,0.11,2023-03-21
037969,123000,12,91250,0.7,0.77,0.69,0.69,0.0,2023-03-21
03796P,9000,1,15300,1.7,1.7,1.7,1.7,0.0,2023-03-21
03796U,30000,1,15000,0.5,0.5,0.5,0.5,0.01,2023-03-21
037970,185000,3,140600,0.76,0.76,0.76,0.76,0.0,2023-03-21
037971,150000,10,174930,1.13,1.2,1.13,1.18,0.0,2023-03-21
037972,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037973,5000,3,4320,0.84,0.88,0.84,0.88,0.07,2023-03-21
037974,207000,2,175950,0.85,0.85,0.85,0.85,0.0,2023-03-21
037975,84000,5,57540,0.69,0.72,0.66,0.66,-0.01,2023-03-21
037976,198000,6,130170,0.65,0.67,0.65,0.67,0.04,2023-03-21
037977,1000,1,670,0.67,0.67,0.67,0.67,-0.02,2023-03-21
037978,363000,8,298350,0.78,0.85,0.76,0.76,-0.02,2023-03-21
037979,203000,5,174850,0.83,0.87,0.83,0.87,0.07,2023-03-21
03797P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03797U,100000,1,88000,0.88,0.88,0.88,0.88,0.0,2023-03-21
037980,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037981,148000,7,171930,1.14,1.2,1.14,1.2,0.09,2023-03-21
037982,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037983,156000,11,462180,2.96,2.99,2.86,2.86,-0.19,2023-03-21
037984,234000,9,518800,2.25,2.25,2.18,2.18,-0.04,2023-03-21
037985,351000,28,430360,1.18,1.3,1.18,1.23,0.18,2023-03-21
037986,205000,2,256300,1.25,1.26,1.25,1.26,-0.01,2023-03-21
037987,304000,7,272090,0.88,0.92,0.88,0.92,0.08,2023-03-21
037988,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037989,330000,18,516450,1.54,1.59,1.52,1.52,-0.02,2023-03-21
03798P,190000,15,577170,2.98,3.06,2.98,2.98,-0.13,2023-03-21
03798U,151000,6,54530,0.38,0.38,0.35,0.36,-0.05,2023-03-21
037990,13000,2,33800,2.6,2.6,2.6,2.6,0.0,2023-03-21
037991,223000,30,454810,2.05,2.19,1.87,2.12,0.27,2023-03-21
037992,267000,16,429950,1.64,1.7,1.48,1.48,-0.09,2023-03-21
037993,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037994,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037995,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
037996,5000,1,15600,3.12,3.12,3.12,3.12,0.0,2023-03-21
037997,5000,1,9700,1.94,1.94,1.94,1.94,0.01,2023-03-21
037998,70000,5,85200,1.29,1.29,1.18,1.19,-0.12,2023-03-21
037999,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03799P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03799U,257000,21,189730,0.75,0.79,0.73,0.77,-0.02,2023-03-21
038000,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038001,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038002,72000,4,39280,0.54,0.55,0.54,0.55,0.05,2023-03-21
038003,151000,2,126840,0.84,0.84,0.84,0.84,0.0,2023-03-21
038004,5000,5,12250,2.47,2.48,2.42,2.42,0.11,2023-03-21
038005,2000,2,4610,2.32,2.32,2.29,2.29,0.1,2023-03-21
038006,126000,4,139860,1.11,1.11,1.11,1.11,0.0,2023-03-21
038007,24000,1,24960,1.04,1.04,1.04,1.04,0.0,2023-03-21
038008,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038009,39000,2,56510,1.44,1.51,1.44,1.51,0.0,2023-03-21
03800P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03800U,156000,3,87840,0.53,0.57,0.53,0.57,-0.01,2023-03-21
038010,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038011,3000,1,5310,1.77,1.77,1.77,1.77,0.17,2023-03-21
038012,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038013,18000,1,25560,1.42,1.42,1.42,1.42,0.0,2023-03-21
038014,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038015,3000,1,4890,1.63,1.63,1.63,1.63,0.09,2023-03-21
038016,104000,13,211640,2.03,2.08,1.96,1.96,-0.09,2023-03-21
038017,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038018,201000,6,179890,0.95,0.95,0.87,0.88,0.04,2023-03-21
038019,72000,4,78560,1.05,1.15,1.05,1.15,0.0,2023-03-21
03801P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03801U,66000,1,15180,0.23,0.23,0.23,0.23,0.0,2023-03-21
038020,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038021,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038022,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038023,20000,1,25800,1.29,1.29,1.29,1.29,0.02,2023-03-21
038024,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038025,337000,9,274190,0.87,0.87,0.8,0.8,-0.05,2023-03-21
038026,154000,12,239640,1.58,1.6,1.43,1.43,-0.15,2023-03-21
038027,248000,8,515060,2.22,2.22,2.02,2.02,-0.07,2023-03-21
038028,29000,1,33930,1.17,1.17,1.17,1.17,0.05,2023-03-21
038029,92000,6,187800,1.96,2.16,1.96,2.15,0.23,2023-03-21
03802C,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03802P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03802U,30000,2,22500,0.75,0.75,0.75,0.75,0.0,2023-03-21
038030,15000,3,13740,0.92,0.92,0.91,0.91,-0.01,2023-03-21
038031,22000,1,11220,0.51,0.51,0.51,0.51,0.0,2023-03-21
038032,10000,1,19900,1.99,1.99,1.99,1.99,-0.1,2023-03-21
038033,10000,1,26500,2.65,2.65,2.65,2.65,0.0,2023-03-21
038034,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038035,104000,12,204560,1.91,2.08,1.84,2.08,0.19,2023-03-21
038036,60000,2,138600,2.35,2.35,2.29,2.29,0.0,2023-03-21
038037,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038038,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038039,105000,5,93540,0.89,0.9,0.88,0.88,0.03,2023-03-21
03803P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
03803U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038040,99000,3,164270,1.67,1.68,1.64,1.68,0.07,2023-03-21
038041,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038042,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038043,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038044,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038045,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
038046,5000,2,4230,0.83,0.85,0.83,0.85,0.06,2023-03-21
038047,56000,19,176490,2.69,3.42,2.69,2.99,0.37,2023-03-21
038048,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-21
