StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
039535,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039536,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039537,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039538,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039539,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03953P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03953U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039540,8000,2,10370,1.27,1.3,1.27,1.3,0.4,2023-03-22
039541,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039542,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039543,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039544,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039545,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039546,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039547,319000,5,431210,1.35,1.41,1.33,1.41,0.22,2023-03-22
039548,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039549,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03954P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03954U,428000,6,408730,0.95,0.96,0.95,0.96,0.02,2023-03-22
039550,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039551,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039552,1555000,11,2883250,1.93,1.93,1.77,1.77,0.23,2023-03-22
039553,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039554,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039555,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039556,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039557,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039558,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039559,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03955P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03955U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039560,8000,2,15950,1.99,2.0,1.99,2.0,0.43,2023-03-22
039561,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039562,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039563,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039564,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039565,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039566,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039567,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039568,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039569,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03956P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03956U,254000,19,140780,0.6,0.6,0.53,0.54,-0.09,2023-03-22
039570,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039571,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039572,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039573,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039574,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
039575,3000,2,2980,0.98,1.0,0.98,1.0,0.33,2023-03-22
039576,10000,1,9500,0.95,0.95,0.95,0.95,-0.02,2023-03-22
03957P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03957U,102000,2,130700,1.35,1.35,1.28,1.28,0.0,2023-03-22
03958P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03958U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03959P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03959U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03960P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03960U,5000,2,10000,2.0,2.0,2.0,2.0,0.0,2023-03-22
03961P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03961U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03962P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03962U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03963P,15000,1,300,0.02,0.02,0.02,0.02,0.0,2023-03-22
03963U,198000,6,128910,0.66,0.66,0.65,0.65,-0.07,2023-03-22
03964P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03964U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03965P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03965U,132000,14,32030,0.24,0.26,0.24,0.26,0.0,2023-03-22
03966P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03966U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03967P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03967U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03968P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03968U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03969P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03969U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03970P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03970U,10000,2,14500,1.46,1.46,1.44,1.44,-0.4,2023-03-22
03971P,637000,6,100070,0.22,0.22,0.15,0.15,-0.05,2023-03-22
03971U,44000,3,81600,1.87,1.87,1.85,1.85,-0.26,2023-03-22
03972P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03972U,84000,1,183120,2.18,2.18,2.18,2.18,-0.25,2023-03-22
03973P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03973U,50000,1,32500,0.65,0.65,0.65,0.65,0.0,2023-03-22
03974P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03974U,30000,2,76200,2.6,2.6,2.51,2.51,-0.13,2023-03-22
03975P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03975U,5000,1,5000,1.0,1.0,1.0,1.0,0.0,2023-03-22
03976P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03976U,237000,4,411140,1.77,1.77,1.67,1.67,-0.39,2023-03-22
03977P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03977U,50000,1,78000,1.56,1.56,1.56,1.56,0.0,2023-03-22
03978P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03978U,704000,5,1450650,2.1,2.1,1.94,1.95,-0.34,2023-03-22
03979P,10000,1,4000,0.4,0.4,0.4,0.4,-0.03,2023-03-22
03979U,110000,4,95700,0.87,0.87,0.87,0.87,-0.07,2023-03-22
03980P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03980U,16000,2,13220,0.82,0.83,0.82,0.83,0.06,2023-03-22
03981P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03981U,677000,10,1079060,1.53,1.61,1.53,1.61,0.03,2023-03-22
03982P,50000,3,3900,0.07,0.08,0.07,0.08,0.0,2023-03-22
03982U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03983P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03983U,40000,5,65350,1.69,1.69,1.6,1.6,-0.27,2023-03-22
03984P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03984U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03985P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03985U,30000,3,58900,1.97,1.97,1.95,1.95,0.0,2023-03-22
03986P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03986U,20000,1,38200,1.91,1.91,1.91,1.91,0.0,2023-03-22
03987P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03987U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03988P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03988U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03989P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03989U,938000,9,1911430,2.11,2.11,1.95,1.95,-0.34,2023-03-22
03990P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03990U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03991P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03991U,20000,1,23800,1.19,1.19,1.19,1.19,0.0,2023-03-22
03992P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03992U,132000,6,269750,2.07,2.07,1.98,1.98,-0.44,2023-03-22
03993P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03993U,76000,1,152000,2.0,2.0,2.0,2.0,-0.33,2023-03-22
03994P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03994U,148000,8,227500,1.55,1.56,1.5,1.5,-0.29,2023-03-22
03995P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03995U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03996P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03996U,4000,1,4280,1.07,1.07,1.07,1.07,-0.08,2023-03-22
03997P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03997U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03998P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03998U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03999P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
03999U,274000,4,96150,0.36,0.36,0.35,0.35,-0.03,2023-03-22
04000P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04000U,323000,5,219890,0.69,0.69,0.67,0.67,-0.17,2023-03-22
04001P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04001U,23000,1,35880,1.56,1.56,1.56,1.56,0.0,2023-03-22
04002P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04002U,229000,17,156970,0.7,0.7,0.67,0.67,-0.07,2023-03-22
04003P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04003U,10000,1,7700,0.77,0.77,0.77,0.77,0.0,2023-03-22
04004P,101000,3,19190,0.19,0.19,0.19,0.19,0.0,2023-03-22
04004U,2000,1,12100,6.05,6.05,6.05,6.05,0.0,2023-03-22
04005P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04005U,175000,3,218250,1.27,1.27,1.23,1.23,-0.25,2023-03-22
04006P,19000,7,6290,0.35,0.35,0.32,0.32,-0.13,2023-03-22
04006U,5000,2,6900,1.38,1.38,1.38,1.38,0.02,2023-03-22
04007P,10000,1,900,0.09,0.09,0.09,0.09,-0.02,2023-03-22
04007U,325000,10,772970,2.41,2.41,2.32,2.32,-0.44,2023-03-22
04008P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04008U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04009P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04009U,2000,1,800,0.4,0.4,0.4,0.4,-0.01,2023-03-22
040104,327000,6,35970,0.11,0.11,0.11,0.11,0.01,2023-03-22
04010P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04010U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04011P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04011U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04012P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04012U,135000,3,103950,0.77,0.77,0.77,0.77,-0.05,2023-03-22
04013P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04013U,2000,1,3380,1.69,1.69,1.69,1.69,0.07,2023-03-22
04014P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04014U,64000,5,114520,1.7,1.81,1.7,1.81,0.07,2023-03-22
04015P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04015U,52000,2,113880,2.19,2.19,2.19,2.19,-0.24,2023-03-22
04016P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04016U,6000,1,10440,1.74,1.74,1.74,1.74,0.0,2023-03-22
04017P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04017U,5000,1,8050,1.61,1.61,1.61,1.61,-0.22,2023-03-22
04018P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04018U,250000,5,115500,0.47,0.47,0.46,0.46,-0.02,2023-03-22
04019P,35000,5,21900,0.62,0.63,0.62,0.63,0.0,2023-03-22
04019U,12000,2,12900,1.1,1.1,1.07,1.07,-0.12,2023-03-22
04020P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04020U,17000,2,10510,0.62,0.62,0.61,0.61,-0.04,2023-03-22
04021P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04021U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04022P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04022U,124000,4,180520,1.45,1.48,1.45,1.48,0.02,2023-03-22
04023P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04023U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04024P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04024U,113000,10,53780,0.47,0.49,0.46,0.47,-0.05,2023-03-22
04025P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04025U,135000,12,78290,0.56,0.6,0.56,0.58,0.0,2023-03-22
04026P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04026U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04027P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04027U,291000,9,395640,1.37,1.37,1.34,1.34,0.0,2023-03-22
04028P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04028U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04029P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04029U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04030P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04030U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04031P,50000,1,10000,0.2,0.2,0.2,0.2,-0.04,2023-03-22
04031U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04032P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04032U,580000,31,398920,0.71,0.71,0.67,0.67,-0.1,2023-03-22
04033P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04033U,942000,27,724460,0.79,0.79,0.75,0.75,-0.11,2023-03-22
04034P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04034U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04035P,40000,4,4000,0.1,0.1,0.1,0.1,0.0,2023-03-22
04035U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04036P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04036U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04037P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04037U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04038P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04038U,407000,8,247500,0.6,0.62,0.6,0.62,-0.01,2023-03-22
04039P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04039U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04040P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04040U,71000,4,72830,1.04,1.04,0.99,0.99,0.0,2023-03-22
04041P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04041U,100000,2,30500,0.3,0.31,0.3,0.31,0.02,2023-03-22
04042P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04042U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04043P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04043U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04044P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04044U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04045P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04045U,30000,2,55800,1.86,1.86,1.86,1.86,-0.05,2023-03-22
04046P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04046U,15000,2,36300,2.42,2.42,2.42,2.42,0.0,2023-03-22
04047P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04047U,141000,1,217140,1.54,1.54,1.54,1.54,0.08,2023-03-22
04048P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04048U,76000,2,75740,1.0,1.0,0.99,0.99,-0.15,2023-03-22
04049P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04049U,4000,1,7320,1.83,1.83,1.83,1.83,-0.02,2023-03-22
04050P,50000,1,57500,1.15,1.15,1.15,1.15,-0.13,2023-03-22
04050U,19000,1,25840,1.36,1.36,1.36,1.36,0.0,2023-03-22
04051P,60000,2,69600,1.16,1.16,1.16,1.16,-0.13,2023-03-22
04051U,114000,2,189240,1.67,1.67,1.65,1.65,-0.1,2023-03-22
04052U,1196000,9,1660650,1.38,1.45,1.38,1.45,0.07,2023-03-22
04053P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04053U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04054P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04054U,350000,2,253000,0.72,0.74,0.72,0.74,-0.04,2023-03-22
04055P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04055U,200000,2,58000,0.29,0.29,0.29,0.29,-0.02,2023-03-22
04056P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04056U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04057P,1000,1,100,0.1,0.1,0.1,0.1,-0.02,2023-03-22
04057U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04058P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04058U,75000,1,39000,0.52,0.52,0.52,0.52,0.01,2023-03-22
04059P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04059U,57000,4,91880,1.62,1.62,1.58,1.6,-0.02,2023-03-22
04060P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04060U,139000,5,165580,1.19,1.2,1.19,1.2,0.05,2023-03-22
04061P,50000,1,24500,0.49,0.49,0.49,0.49,-0.06,2023-03-22
04061U,75000,4,103700,1.42,1.42,1.37,1.37,-0.23,2023-03-22
04062P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04062U,11000,1,16610,1.51,1.51,1.51,1.51,0.0,2023-03-22
04063P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04063U,2000,2,4340,2.21,2.21,2.13,2.13,0.0,2023-03-22
04064P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04064U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04065P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04065U,30000,1,18000,0.6,0.6,0.6,0.6,0.01,2023-03-22
04066P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04066U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04067P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04067U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04068P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04068U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04069P,7000,2,4120,0.58,0.61,0.58,0.61,0.01,2023-03-22
04069U,2000,1,1960,0.98,0.98,0.98,0.98,0.0,2023-03-22
04070P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04070U,7000,2,10180,1.46,1.46,1.45,1.45,0.0,2023-03-22
04071P,75000,4,20850,0.28,0.29,0.27,0.27,-0.06,2023-03-22
04071U,342000,8,321200,0.97,0.97,0.92,0.92,-0.07,2023-03-22
04072P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04072U,11000,2,7110,0.66,0.66,0.63,0.63,-0.07,2023-03-22
04073P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04073U,150000,4,70600,0.47,0.48,0.46,0.46,-0.05,2023-03-22
04074P,152000,2,12160,0.08,0.08,0.08,0.08,-0.01,2023-03-22
04074U,35000,2,41650,1.19,1.19,1.19,1.19,-0.02,2023-03-22
04075P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04075U,20000,1,30800,1.54,1.54,1.54,1.54,-0.08,2023-03-22
04076P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04076U,15000,4,12470,0.83,0.85,0.81,0.81,-0.03,2023-03-22
04077P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04077U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04078P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04078U,18000,3,9990,0.53,0.58,0.53,0.58,-0.09,2023-03-22
04079P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04079U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04080P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04080U,5000,1,9150,1.83,1.83,1.83,1.83,-0.21,2023-03-22
04081P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04081U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04082P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04082U,93000,13,109080,1.18,1.19,1.15,1.15,-0.09,2023-03-22
04083P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04083U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04084P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04084U,686000,6,357320,0.56,0.56,0.52,0.52,-0.05,2023-03-22
04085P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04085U,50000,1,22500,0.45,0.45,0.45,0.45,0.0,2023-03-22
04086P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04086U,70000,3,179200,2.6,2.6,2.5,2.5,-0.36,2023-03-22
04087P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04087U,2000,1,2240,1.12,1.12,1.12,1.12,-0.05,2023-03-22
04088P,210000,2,235100,1.12,1.12,1.11,1.11,0.0,2023-03-22
04088U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04089P,40000,2,38000,0.95,0.95,0.95,0.95,-0.13,2023-03-22
04089U,50000,1,81500,1.63,1.63,1.63,1.63,0.07,2023-03-22
04090P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04090U,61000,6,173200,2.85,2.85,2.76,2.76,-0.34,2023-03-22
04091P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04091U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04092P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04092U,55000,3,112950,2.07,2.07,2.05,2.05,-0.25,2023-03-22
04093P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04093U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04094P,2000,1,140,0.07,0.07,0.07,0.07,0.0,2023-03-22
04094U,975000,49,562800,0.57,0.59,0.55,0.56,-0.04,2023-03-22
04095P,185000,3,43440,0.23,0.25,0.23,0.25,0.0,2023-03-22
04095U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04096P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04096U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04097P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04097U,39000,2,63090,1.61,1.64,1.61,1.64,0.01,2023-03-22
04098P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04098U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04099P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04099U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04100P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04100U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04101P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04101U,102000,3,51980,0.49,0.52,0.49,0.52,-0.03,2023-03-22
04102P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04102U,20000,4,10780,0.53,0.55,0.53,0.55,-0.03,2023-03-22
04103P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04103U,8000,3,10670,1.33,1.34,1.33,1.33,-0.12,2023-03-22
04104P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04104U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04105P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04105U,12000,2,22400,1.87,1.87,1.85,1.85,-0.06,2023-03-22
04106P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04106U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04107P,104000,3,35370,0.34,0.35,0.34,0.34,0.0,2023-03-22
04107U,75000,4,29550,0.37,0.4,0.37,0.4,0.04,2023-03-22
04108P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04108U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04109P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04109U,37000,2,20580,0.54,0.56,0.54,0.56,0.03,2023-03-22
04110P,1000,1,60,0.06,0.06,0.06,0.06,0.0,2023-03-22
04110U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04111P,33000,9,6390,0.14,0.2,0.14,0.2,0.07,2023-03-22
04111U,210000,3,192900,0.89,0.93,0.89,0.93,0.02,2023-03-22
04112P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04112U,3000,2,2960,0.98,0.99,0.98,0.99,-0.08,2023-03-22
04113P,21000,3,30060,1.46,1.46,1.4,1.4,-0.25,2023-03-22
04113U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04114P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04114U,1069000,8,2168160,2.1,2.1,1.97,1.97,-0.24,2023-03-22
04115P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
04115U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
041162,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-22
