StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
037387,66000,2,109240,1.64,1.66,1.64,1.66,0.11,2023-03-20
037388,2000,1,3440,1.72,1.72,1.72,1.72,0.04,2023-03-20
037389,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03738P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03738U,11000,3,16560,1.56,1.56,1.46,1.46,-0.01,2023-03-20
037390,868000,10,934370,1.09,1.1,1.06,1.09,-0.01,2023-03-20
037391,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037392,375000,7,587260,1.62,1.62,1.5,1.55,-0.01,2023-03-20
037393,835000,11,793920,1.0,1.0,0.93,0.95,-0.14,2023-03-20
037394,98000,4,55020,0.57,0.57,0.54,0.57,0.0,2023-03-20
037395,25000,2,19100,0.78,0.78,0.76,0.76,0.01,2023-03-20
037396,20000,2,8600,0.43,0.43,0.43,0.43,-0.02,2023-03-20
037397,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037398,76000,5,64500,0.81,0.87,0.81,0.87,0.05,2023-03-20
037399,498000,28,295510,0.58,0.61,0.57,0.57,0.03,2023-03-20
03739P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03739U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037400,482000,15,424460,0.86,0.91,0.85,0.91,0.08,2023-03-20
037401,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037402,20000,4,22450,1.12,1.13,1.11,1.13,0.0,2023-03-20
037403,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037404,25000,4,26440,0.99,1.13,0.99,1.13,0.22,2023-03-20
037405,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037406,396000,17,367210,0.97,0.98,0.87,0.87,0.0,2023-03-20
037407,242000,5,195760,0.86,0.86,0.76,0.79,-0.1,2023-03-20
037408,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037409,313000,13,330600,1.04,1.08,1.02,1.05,0.0,2023-03-20
03740P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03740U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037410,17000,4,13760,0.85,0.85,0.77,0.77,-0.05,2023-03-20
037411,10000,1,12400,1.24,1.24,1.24,1.24,0.02,2023-03-20
037412,12000,2,20820,1.76,1.76,1.73,1.73,-0.03,2023-03-20
037413,78000,2,109200,1.4,1.4,1.4,1.4,0.04,2023-03-20
037414,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037415,151000,2,120800,0.8,0.8,0.8,0.8,0.04,2023-03-20
037416,55000,3,68460,1.24,1.25,1.24,1.25,0.09,2023-03-20
037417,375000,20,968420,2.61,2.73,2.5,2.73,0.34,2023-03-20
037418,363000,11,436720,1.12,1.31,1.12,1.31,0.26,2023-03-20
037419,578000,22,857840,1.46,1.52,1.46,1.48,0.1,2023-03-20
03741P,44000,3,20240,0.46,0.46,0.46,0.46,-0.05,2023-03-20
03741U,60000,2,49500,0.82,0.83,0.82,0.83,-0.04,2023-03-20
037420,203000,20,142790,0.65,0.75,0.65,0.75,0.1,2023-03-20
037421,442000,21,508880,1.11,1.23,1.1,1.23,0.18,2023-03-20
037422,126000,4,130600,1.02,1.05,1.02,1.05,0.0,2023-03-20
037423,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037424,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037425,80000,4,62800,0.77,0.8,0.77,0.8,0.04,2023-03-20
037426,113000,11,66300,0.57,0.59,0.57,0.59,0.03,2023-03-20
037427,20000,1,16600,0.83,0.83,0.83,0.83,0.0,2023-03-20
037428,1095000,36,1061000,0.91,1.0,0.91,1.0,0.07,2023-03-20
037429,176000,10,273120,1.46,1.6,1.46,1.58,0.06,2023-03-20
03742P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03742U,2000,2,1770,0.89,0.89,0.88,0.88,-0.02,2023-03-20
037430,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037431,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037432,72000,2,45360,0.63,0.63,0.63,0.63,0.03,2023-03-20
037433,251000,7,177180,0.71,0.71,0.7,0.71,-0.01,2023-03-20
037434,289000,7,351850,1.17,1.23,1.13,1.23,0.19,2023-03-20
037435,1000,1,860,0.86,0.86,0.86,0.86,0.14,2023-03-20
037436,141000,4,114220,0.81,0.82,0.81,0.82,0.02,2023-03-20
037437,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037438,111000,5,147550,1.24,1.38,1.24,1.38,0.0,2023-03-20
037439,144000,13,206900,1.34,1.65,1.34,1.65,0.38,2023-03-20
03743P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03743U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037440,47000,5,74270,1.55,1.61,1.55,1.61,-0.03,2023-03-20
037441,28000,5,42570,1.52,1.57,1.5,1.57,0.03,2023-03-20
037442,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037443,243000,6,359040,1.52,1.52,1.41,1.41,0.09,2023-03-20
037444,220000,2,294100,1.35,1.35,1.33,1.33,0.02,2023-03-20
037445,163000,4,126290,0.75,0.8,0.75,0.78,-0.01,2023-03-20
037446,56000,1,17360,0.31,0.31,0.31,0.31,0.02,2023-03-20
037447,83000,7,124050,1.45,1.53,1.45,1.47,0.1,2023-03-20
037448,33000,6,86710,2.68,2.72,2.6,2.72,0.1,2023-03-20
037449,17000,3,22990,1.3,1.37,1.3,1.37,0.13,2023-03-20
03744P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03744U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037450,60000,4,99100,1.65,1.71,1.63,1.63,0.04,2023-03-20
037451,106000,6,135180,1.15,1.31,1.15,1.29,0.08,2023-03-20
037452,76000,7,95530,1.24,1.29,1.24,1.25,0.04,2023-03-20
037453,22000,3,28450,1.28,1.43,1.28,1.43,0.24,2023-03-20
037454,43000,2,90750,1.98,2.15,1.98,2.15,0.1,2023-03-20
037455,35000,5,51520,1.4,1.6,1.4,1.6,0.23,2023-03-20
037456,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037457,37000,13,49430,1.43,1.43,1.27,1.27,-0.4,2023-03-20
037458,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037459,9000,1,18180,2.02,2.02,2.02,2.02,0.06,2023-03-20
03745P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03745U,257000,10,321150,1.22,1.27,1.2,1.26,0.02,2023-03-20
037460,9000,2,21120,2.36,2.36,2.33,2.33,-0.12,2023-03-20
037461,94000,2,80960,0.86,0.88,0.86,0.88,-0.01,2023-03-20
037462,40000,4,160700,4.0,4.13,4.0,4.13,0.08,2023-03-20
037463,922000,18,1236060,1.17,1.42,1.17,1.4,0.26,2023-03-20
037464,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037465,20000,1,26400,1.32,1.32,1.32,1.32,-0.07,2023-03-20
037466,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037467,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037468,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037469,15000,3,13950,0.91,0.97,0.91,0.91,-0.13,2023-03-20
03746U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037470,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037471,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037472,580000,8,592550,1.04,1.04,0.96,0.96,-0.14,2023-03-20
037473,3000,1,10860,3.62,3.62,3.62,3.62,0.5,2023-03-20
037474,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037475,19000,3,42330,2.24,2.24,2.21,2.22,0.0,2023-03-20
037476,121000,3,285230,2.33,2.5,2.33,2.5,0.36,2023-03-20
037477,367000,5,884160,2.42,2.54,2.37,2.54,0.21,2023-03-20
037478,231000,11,270800,1.13,1.22,1.13,1.22,0.04,2023-03-20
037479,103000,9,327450,3.27,3.27,3.1,3.18,0.01,2023-03-20
03747U,3000,1,2130,0.71,0.71,0.71,0.71,0.0,2023-03-20
037480,504000,19,508400,0.92,1.12,0.92,1.08,0.19,2023-03-20
037481,167000,4,327440,1.97,2.0,1.95,1.97,-0.07,2023-03-20
037482,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037483,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037484,606000,10,527360,0.85,0.89,0.85,0.89,0.07,2023-03-20
037485,91000,7,123350,1.28,1.38,1.28,1.38,0.15,2023-03-20
037486,589000,22,1283600,2.08,2.22,2.08,2.19,0.27,2023-03-20
037487,57000,12,216570,3.75,4.03,3.62,3.96,0.46,2023-03-20
037488,119000,2,153620,1.26,1.34,1.26,1.34,0.17,2023-03-20
037489,575000,22,530000,0.93,0.94,0.9,0.93,0.09,2023-03-20
03748P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03748U,455000,14,80250,0.18,0.19,0.17,0.18,-0.02,2023-03-20
037490,120000,4,95400,0.74,0.83,0.74,0.83,0.15,2023-03-20
037491,30000,1,23700,0.79,0.79,0.79,0.79,-0.06,2023-03-20
037492,47000,3,32290,0.68,0.7,0.68,0.7,0.01,2023-03-20
037493,50000,3,60810,1.23,1.23,1.2,1.2,-0.01,2023-03-20
037494,2000,1,1020,0.51,0.51,0.51,0.51,0.06,2023-03-20
037495,40000,2,31200,0.78,0.78,0.78,0.78,0.01,2023-03-20
037496,743000,39,919310,1.15,1.39,1.12,1.36,0.3,2023-03-20
037497,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037498,27000,11,73190,2.55,2.77,2.55,2.76,0.0,2023-03-20
037499,299000,30,251310,0.71,0.92,0.71,0.91,0.23,2023-03-20
03749P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03749U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037500,7000,1,7140,1.02,1.02,1.02,1.02,-0.05,2023-03-20
037501,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037502,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037503,173000,3,88550,0.53,0.53,0.51,0.51,-0.11,2023-03-20
037504,335000,31,954390,2.54,3.15,2.54,3.15,0.66,2023-03-20
037505,131000,2,91160,0.69,0.7,0.69,0.7,0.0,2023-03-20
037506,130000,5,302720,2.24,2.37,2.21,2.37,-0.44,2023-03-20
037507,393000,21,1433840,3.52,3.93,3.38,3.88,0.52,2023-03-20
037508,65000,8,187630,2.77,2.99,2.77,2.99,0.43,2023-03-20
037509,39000,7,163600,4.14,4.23,4.13,4.16,-0.05,2023-03-20
03750P,20000,3,4350,0.21,0.22,0.21,0.22,0.01,2023-03-20
03750U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037510,292000,4,827840,2.81,3.07,2.81,3.07,0.28,2023-03-20
037511,214000,6,379540,1.69,1.83,1.69,1.83,0.42,2023-03-20
037512,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037513,797000,27,495390,0.63,0.65,0.58,0.59,-0.14,2023-03-20
037514,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037515,73000,3,93500,1.22,1.31,1.2,1.31,0.15,2023-03-20
037516,90000,13,147800,1.57,1.77,1.57,1.77,0.4,2023-03-20
037517,528000,43,1137750,1.74,2.49,1.74,2.49,0.88,2023-03-20
037518,98000,8,173700,1.78,1.82,1.75,1.82,-0.03,2023-03-20
037519,167000,28,286530,1.76,1.81,1.6,1.74,0.04,2023-03-20
03751P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03751U,4000,4,1140,0.27,0.3,0.27,0.3,0.04,2023-03-20
037520,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037521,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037522,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037523,150000,1,172500,1.15,1.15,1.15,1.15,0.0,2023-03-20
037524,30000,2,23900,0.78,0.83,0.78,0.83,0.0,2023-03-20
037525,232000,5,259100,1.13,1.13,1.1,1.1,-0.07,2023-03-20
037526,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037527,20000,2,11000,0.55,0.55,0.55,0.55,-0.06,2023-03-20
037528,71000,5,112710,1.53,1.61,1.53,1.61,0.01,2023-03-20
037529,105000,5,175450,1.62,1.69,1.62,1.68,0.0,2023-03-20
03752P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03752U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037530,29000,4,56790,1.97,2.04,1.89,1.89,0.04,2023-03-20
037531,446000,15,1501740,3.35,3.46,3.23,3.46,0.45,2023-03-20
037532,94000,9,216140,2.16,2.38,2.14,2.38,0.33,2023-03-20
037533,510000,23,1216680,2.18,2.58,2.13,2.54,0.42,2023-03-20
037534,8000,4,13840,1.74,1.74,1.72,1.72,0.12,2023-03-20
037535,39000,1,70590,1.81,1.81,1.81,1.81,0.0,2023-03-20
037536,26000,1,67080,2.58,2.58,2.58,2.58,0.0,2023-03-20
037537,63000,6,158860,2.52,2.55,2.49,2.49,0.0,2023-03-20
037538,18000,1,33480,1.86,1.86,1.86,1.86,-0.01,2023-03-20
037539,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03753P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03753U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037540,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037541,74000,7,64220,0.87,0.91,0.84,0.84,-0.04,2023-03-20
037542,1343000,33,903920,0.64,0.73,0.64,0.65,0.06,2023-03-20
037543,142000,10,294690,1.96,2.17,1.96,2.17,0.3,2023-03-20
037544,209000,8,233950,1.13,1.2,1.08,1.2,0.22,2023-03-20
037545,50000,1,45000,0.9,0.9,0.9,0.9,0.03,2023-03-20
037546,66000,4,79820,1.16,1.24,1.12,1.24,0.17,2023-03-20
037547,227000,7,286480,1.26,1.27,1.23,1.23,0.06,2023-03-20
037548,72000,6,67320,0.88,0.99,0.88,0.99,0.21,2023-03-20
037549,46000,2,32580,0.71,0.71,0.69,0.69,-0.03,2023-03-20
03754U,264000,18,260060,0.97,1.01,0.95,1.01,-0.02,2023-03-20
037550,285000,15,269730,0.9,1.05,0.9,1.01,0.22,2023-03-20
037551,20000,2,49800,2.47,2.51,2.47,2.51,0.04,2023-03-20
037552,4000,1,11760,2.94,2.94,2.94,2.94,-0.18,2023-03-20
037553,4000,1,11360,2.84,2.84,2.84,2.84,0.0,2023-03-20
037554,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037555,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037556,108000,4,240260,2.22,2.23,2.22,2.23,-0.06,2023-03-20
037557,66000,3,262020,3.97,3.97,3.97,3.97,0.05,2023-03-20
037558,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037559,490000,21,196160,0.4,0.41,0.37,0.41,-0.12,2023-03-20
03755P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03755U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037560,781000,51,1852070,2.19,2.56,2.19,2.53,0.45,2023-03-20
037561,22000,3,18740,0.85,0.89,0.85,0.89,0.0,2023-03-20
037562,10000,1,8900,0.89,0.89,0.89,0.89,0.0,2023-03-20
037563,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037564,310000,6,276700,0.91,0.91,0.84,0.84,-0.13,2023-03-20
037565,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037566,5000,3,5140,1.03,1.04,1.02,1.02,-0.05,2023-03-20
037567,223000,9,372010,1.64,1.69,1.64,1.66,-0.03,2023-03-20
037568,1000,1,1700,1.7,1.7,1.7,1.7,-0.08,2023-03-20
037569,1000,1,2040,2.04,2.04,2.04,2.04,-0.11,2023-03-20
03756P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03756U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037570,68000,3,84300,1.18,1.25,1.18,1.25,0.05,2023-03-20
037571,145000,4,248630,1.71,1.76,1.71,1.76,-0.16,2023-03-20
037572,2000,1,4840,2.42,2.42,2.42,2.42,-0.01,2023-03-20
037573,32000,12,52940,1.59,1.78,1.56,1.73,0.11,2023-03-20
037574,89000,6,151280,1.72,1.78,1.69,1.69,0.06,2023-03-20
037575,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037576,307000,16,440980,1.39,1.47,1.36,1.47,0.15,2023-03-20
037577,62000,6,104340,1.62,1.7,1.62,1.66,0.03,2023-03-20
037578,55000,1,39600,0.72,0.72,0.72,0.72,0.06,2023-03-20
037579,101000,6,150280,1.5,1.55,1.46,1.46,0.03,2023-03-20
03757P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03757U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037580,6000,1,8160,1.36,1.36,1.36,1.36,0.0,2023-03-20
037581,20000,6,16280,0.82,0.83,0.8,0.82,-0.06,2023-03-20
037582,60000,2,53310,0.88,0.89,0.88,0.89,-0.04,2023-03-20
037583,13000,5,14390,1.08,1.14,1.08,1.09,0.0,2023-03-20
037584,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037585,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037586,18000,1,25020,1.39,1.39,1.39,1.39,0.0,2023-03-20
037587,166000,17,336490,2.13,2.13,1.78,1.83,0.02,2023-03-20
037588,67000,8,73710,1.12,1.15,1.07,1.15,0.0,2023-03-20
037589,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03758P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03758U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037590,160000,3,229040,1.45,1.45,1.41,1.41,-0.02,2023-03-20
037591,7000,2,18670,2.62,2.73,2.62,2.73,0.14,2023-03-20
037592,10000,1,9500,0.95,0.95,0.95,0.95,-0.02,2023-03-20
037593,215000,4,269450,1.25,1.26,1.23,1.23,-0.05,2023-03-20
037594,10000,2,24950,2.55,2.55,2.44,2.44,-0.29,2023-03-20
037595,127000,3,118320,0.89,0.96,0.89,0.96,0.0,2023-03-20
037596,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037597,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037598,4000,1,6560,1.64,1.64,1.64,1.64,0.01,2023-03-20
037599,22000,3,37880,1.78,1.95,1.69,1.69,-0.31,2023-03-20
03759P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03759U,8000,1,6640,0.83,0.83,0.83,0.83,0.0,2023-03-20
037600,42000,33,158370,3.72,3.95,3.61,3.95,0.33,2023-03-20
037601,212000,18,324910,1.43,1.77,1.41,1.77,0.37,2023-03-20
037602,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037603,19000,1,37240,1.96,1.96,1.96,1.96,0.12,2023-03-20
037604,114000,4,257660,2.32,2.32,2.06,2.06,-0.3,2023-03-20
037605,64000,4,142140,2.21,2.28,2.21,2.28,0.06,2023-03-20
037606,99000,6,189480,1.92,1.92,1.84,1.84,0.0,2023-03-20
037607,391000,15,399240,1.01,1.07,0.99,1.01,0.06,2023-03-20
037608,184000,16,485250,2.71,2.71,2.55,2.65,0.07,2023-03-20
037609,184000,18,158790,0.8,0.92,0.8,0.92,0.15,2023-03-20
03760P,5000,2,4040,0.8,0.81,0.8,0.81,0.03,2023-03-20
03760U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037610,24000,5,35670,1.46,1.52,1.44,1.49,0.06,2023-03-20
037611,31000,2,50260,1.6,1.66,1.6,1.66,0.0,2023-03-20
037612,33000,2,32460,0.99,0.99,0.92,0.92,-0.07,2023-03-20
037613,169000,3,363240,2.07,2.16,2.07,2.16,0.25,2023-03-20
037614,10000,1,22700,2.27,2.27,2.27,2.27,0.31,2023-03-20
037615,381000,15,445990,1.12,1.27,1.12,1.2,0.15,2023-03-20
037616,124000,20,93910,0.79,0.79,0.73,0.73,-0.15,2023-03-20
037617,258000,7,184000,0.68,0.73,0.68,0.73,0.09,2023-03-20
037618,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037619,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03761P,11000,2,6280,0.57,0.58,0.57,0.58,0.01,2023-03-20
03761U,268000,13,153470,0.58,0.6,0.56,0.6,0.0,2023-03-20
037620,2000,1,3640,1.82,1.82,1.82,1.82,0.02,2023-03-20
037621,205000,8,180900,0.88,0.92,0.88,0.88,0.04,2023-03-20
037622,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037623,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037624,444000,12,420570,0.93,0.97,0.93,0.96,0.06,2023-03-20
037625,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037626,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037627,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037628,876000,17,835300,0.89,1.04,0.89,1.04,0.17,2023-03-20
037629,784000,8,632660,0.79,0.84,0.78,0.82,0.02,2023-03-20
03762P,50000,1,12500,0.25,0.25,0.25,0.25,0.0,2023-03-20
03762U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037630,142000,4,91980,0.62,0.66,0.62,0.66,0.04,2023-03-20
037631,199000,14,149950,0.76,0.76,0.72,0.75,-0.02,2023-03-20
037632,43000,5,37470,0.85,0.88,0.85,0.88,0.01,2023-03-20
037633,697000,10,766550,1.11,1.11,1.09,1.1,0.01,2023-03-20
037634,111000,11,72150,0.64,0.67,0.63,0.64,0.01,2023-03-20
037635,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037636,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037637,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037638,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037639,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03763P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03763U,80000,2,20400,0.26,0.26,0.25,0.25,-0.03,2023-03-20
037640,98000,8,197350,1.95,2.07,1.95,2.07,0.41,2023-03-20
037641,76000,6,109820,1.31,1.51,1.31,1.5,0.05,2023-03-20
037642,1000,1,1300,1.3,1.3,1.3,1.3,0.0,2023-03-20
037643,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037644,171000,10,278380,1.65,1.68,1.6,1.63,-0.09,2023-03-20
037645,10000,1,15900,1.59,1.59,1.59,1.59,-0.11,2023-03-20
037646,360000,4,507600,1.41,1.41,1.41,1.41,-0.09,2023-03-20
037647,160000,4,286400,1.79,1.79,1.79,1.79,-0.11,2023-03-20
037648,679000,38,1209630,1.58,2.08,1.57,1.92,0.38,2023-03-20
037649,233000,6,189660,0.82,0.82,0.75,0.75,-0.08,2023-03-20
03764P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03764U,271000,5,81250,0.3,0.31,0.29,0.29,-0.02,2023-03-20
037650,64000,5,139940,2.1,2.22,2.1,2.21,0.0,2023-03-20
037651,100000,1,235000,2.35,2.35,2.35,2.35,-0.13,2023-03-20
037652,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037653,327000,7,250150,0.65,0.79,0.65,0.7,0.12,2023-03-20
037654,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037655,309000,7,669210,2.1,2.19,2.1,2.19,0.17,2023-03-20
037656,615000,10,1180130,1.88,1.95,1.88,1.95,0.14,2023-03-20
037657,210000,3,377900,1.79,1.8,1.79,1.8,0.0,2023-03-20
037658,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037659,150000,3,123100,0.83,0.83,0.82,0.82,0.01,2023-03-20
03765P,260000,15,131430,0.53,0.53,0.44,0.46,-0.09,2023-03-20
03765U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037660,29000,1,24070,0.83,0.83,0.83,0.83,-0.02,2023-03-20
037661,176000,3,121540,0.7,0.7,0.69,0.69,-0.06,2023-03-20
037662,78000,2,69870,0.89,0.92,0.89,0.92,0.14,2023-03-20
037663,392000,15,1330790,3.4,3.52,3.32,3.5,0.25,2023-03-20
037664,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037665,144000,3,163160,1.14,1.14,1.04,1.04,0.02,2023-03-20
037666,93000,2,97240,1.04,1.06,1.04,1.06,0.11,2023-03-20
037667,1000,1,2030,2.03,2.03,2.03,2.03,0.0,2023-03-20
037668,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037669,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03766P,7000,3,5570,0.81,0.81,0.79,0.81,0.01,2023-03-20
03766U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037670,56000,3,147830,2.5,2.65,2.5,2.65,0.15,2023-03-20
037671,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037672,300000,2,516000,1.71,1.73,1.71,1.73,-0.02,2023-03-20
037673,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037674,34000,1,64600,1.9,1.9,1.9,1.9,-0.01,2023-03-20
037675,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037676,10000,1,12200,1.22,1.22,1.22,1.22,0.01,2023-03-20
037677,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037678,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037679,87000,4,98850,1.18,1.18,1.1,1.1,-0.07,2023-03-20
03767P,30000,1,52200,1.74,1.74,1.74,1.74,0.04,2023-03-20
03767U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037680,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037681,225000,9,247200,1.1,1.11,1.08,1.09,-0.05,2023-03-20
037682,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037683,20000,1,4400,0.22,0.22,0.22,0.22,0.04,2023-03-20
037684,630000,41,843880,1.34,1.47,1.3,1.47,0.18,2023-03-20
037685,261000,11,203080,0.77,0.78,0.77,0.78,0.0,2023-03-20
037686,50000,2,40300,0.83,0.83,0.79,0.79,-0.09,2023-03-20
037687,20000,2,31000,1.49,1.61,1.49,1.61,0.0,2023-03-20
037688,630000,15,443670,0.73,0.73,0.7,0.7,-0.12,2023-03-20
037689,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
03768P,42000,4,81620,1.94,1.96,1.94,1.95,0.05,2023-03-20
03768U,4000,1,3840,0.96,0.96,0.96,0.96,-0.06,2023-03-20
037690,35000,2,39460,1.12,1.14,1.12,1.14,0.07,2023-03-20
037691,14000,1,13860,0.99,0.99,0.99,0.99,0.0,2023-03-20
037692,71000,3,51630,0.73,0.73,0.71,0.73,0.0,2023-03-20
037693,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037694,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-03-20
037695,230000,3,202400,0.88,0.88,0.88,0.88,0.01,2023-03-20
037696,130000,5,132940,1.05,1.05,1.02,1.03,-0.05,2023-03-20
